product_id,product_name,category,price
200,Laptop,Electronics,4584.15
201,Product,Clothing,4064.42
202,Laptop,Home,2095.6
203,Laptop,Clothing,4475.07
204,Book,Sports,4455.23
205,Book,Sports,846.26
206,Guess,Books,1449.3
207,Book,Home,4610.83
208,Option,Electronics,2557.43
209,Book,Clothing,1347.95
210,Phone,Sports,3198.27
211,Book,Sports,2937.16
212,Book,Books,3624.79
213,Phone,Home,1396.68
214,Economy,Clothing,2151.47
215,Laptop,Electronics,2849.55
216,Laptop,Sports,87.94
217,Phone,Electronics,3915.38
218,Laptop,Clothing,843.69
219,Phone,Clothing,2645.98
220,Phone,Clothing,3430.2
221,Book,Home,1792.23
222,Book,Sports,661.12
223,Drive,Electronics,3841.32
224,Much,Electronics,1698.95
225,Phone,Books,14.1
226,Phone,Electronics,4501.08
227,Law,Books,4679.38
228,Book,Clothing,4091.58
229,Book,Clothing,1896.56
230,Book,Home,1435.75
231,Book,Home,3666.91
232,Book,Clothing,2678.05
233,Phone,Sports,2340.23
234,Phone,Books,1682.28
235,Phone,Sports,3016.42
236,Process,Books,4315.1
237,Book,Books,2812.79
238,Laptop,Electronics,4220.09
239,Book,Home,123.16
240,Book,Sports,3492.05
241,Book,Books,2933.87
242,Month,Electronics,3140.98
243,Phone,Clothing,855.8
244,Laptop,Clothing,4807.06
245,Laptop,Home,4581.59
246,Laptop,Sports,4705.97
247,Laptop,Clothing,710.31
248,Phone,Electronics,2939.61
249,Laptop,Clothing,3904.4
250,Laptop,Home,952.21
251,Book,Home,1022.97
252,Phone,Sports,2271.72
253,Phone,Clothing,4750.0
254,Summer,Clothing,3658.46
255,Laptop,Clothing,1307.05
256,Phone,Electronics,2939.54
257,Town,Electronics,418.71
258,Book,Sports,293.54
259,Phone,Clothing,610.05
260,Laptop,Sports,1672.53
261,Book,Clothing,123.87
262,Several,Electronics,2188.47
263,Performance,Sports,3152.85
264,Phone,Clothing,646.78
265,Laptop,Home,3219.31
266,Book,Sports,1008.55
267,Book,Sports,2305.37
268,Book,Electronics,3473.06
269,Cause,Books,2267.89
270,Partner,Electronics,1194.31
271,Phone,Home,1090.09
272,Phone,Home,1082.2
273,Book,Electronics,4610.43
274,Dinner,Books,4997.73
275,Laptop,Electronics,3457.88
276,Consider,Home,1460.39
277,Laptop,Sports,3063.79
278,Book,Clothing,3401.52
279,Phone,Books,3730.71
280,Phone,Home,1418.29
281,Consider,Sports,578.63
282,Phone,Sports,953.5
283,Phone,Clothing,931.67
284,Tonight,Clothing,338.39
285,Book,Books,3011.9
286,Book,Sports,3983.78
287,Book,Sports,1738.36
288,Laptop,Sports,3823.99
289,Book,Sports,4037.02
290,Laptop,Sports,2551.65
291,Important,Sports,3637.26
292,Laptop,Sports,1255.25
293,Laptop,Electronics,4266.44
294,Book,Books,1697.81
295,Book,Books,3991.33
296,Laptop,Electronics,4643.25
297,Field,Home,1506.59
298,Phone,Electronics,1107.31
299,Left,Home,4473.63
300,Laptop,Sports,894.04
301,Book,Books,147.15
302,Book,Clothing,4740.1
303,Laptop,Electronics,1103.94
304,Phone,Clothing,2219.35
305,Book,Books,2003.18
306,Laptop,Home,3751.99
307,Laptop,Sports,2943.57
308,Contain,Books,1858.66
309,Phone,Electronics,1828.61
310,Summer,Electronics,4499.14
311,Ball,Books,421.23
312,Phone,Electronics,1228.43
313,Laptop,Home,89.91
314,Phone,Home,1991.1
315,Phone,Books,1686.09
316,Worker,Home,2177.45
317,Phone,Sports,4728.32
318,Laptop,Clothing,1023.19
319,Book,Clothing,4086.57
320,Laptop,Clothing,3372.25
321,Book,Clothing,330.23
322,Phone,Books,2379.68
323,Wife,Clothing,3974.49
324,Nice,Clothing,3575.73
325,Book,Electronics,4184.33
326,Generation,Home,150.17
327,Book,Books,3640.08
328,Laptop,Sports,4931.85
329,Book,Clothing,4324.08
330,Laptop,Clothing,101.44
331,Laptop,Home,1054.31
332,Laptop,Clothing,1010.67
333,Phone,Home,2634.78
334,Phone,Electronics,3426.15
335,Often,Home,2423.51
336,Phone,Home,2032.01
337,Book,Clothing,4868.37
338,Book,Electronics,3454.62
339,Various,Clothing,3683.91
340,Particular,Electronics,2667.24
341,Book,Home,468.21
342,Book,Clothing,3259.33
343,Question,Books,4220.19
344,Environment,Electronics,4450.03
345,Book,Electronics,916.29
346,Foot,Home,2721.3
347,Book,Clothing,3278.42
348,Phone,Sports,94.49
349,Laptop,Electronics,718.67
350,Black,Books,3830.37
351,Laptop,Clothing,4917.93
352,Phone,Home,3803.28
353,Help,Home,2487.88
354,Phone,Electronics,756.64
355,Laptop,Books,1111.97
356,Phone,Home,2760.94
357,Book,Sports,3144.53
358,Book,Clothing,4090.96
359,Phone,Sports,1166.37
360,Card,Home,3581.14
361,Phone,Books,3595.53
362,Laptop,Home,179.39
363,Phone,Books,4211.4
364,Phone,Electronics,832.5
365,Book,Sports,3161.7
366,Laptop,Home,4759.64
367,Laptop,Home,756.17
368,Phone,Home,1414.99
369,Phone,Sports,710.73
370,Phone,Home,1936.75
371,Book,Books,2327.73
372,Book,Electronics,1420.55
373,Laptop,Books,2399.42
374,Laptop,Home,2797.78
375,Phone,Books,235.67
376,Book,Books,541.87
377,Ground,Clothing,2456.65
378,Book,Books,1976.64
379,Book,Sports,1970.76
380,Book,Books,4229.64
381,Must,Clothing,213.34
382,Book,Sports,1139.03
383,Road,Clothing,3664.91
384,Phone,Sports,2424.32
385,Book,Electronics,1321.76
386,Laptop,Books,2126.66
387,Laptop,Books,249.56
388,Book,Sports,2077.99
389,Book,Books,3035.48
390,Phone,Clothing,3806.17
391,Phone,Sports,1646.28
392,Laptop,Electronics,3384.01
393,Phone,Electronics,4450.16
394,Bring,Electronics,1772.79
395,Laptop,Sports,4579.28
396,Marriage,Home,1595.3
397,Laptop,Sports,4581.9
398,Phone,Home,2668.84
399,Book,Clothing,1086.8
400,Laptop,Home,3318.56
401,Book,Books,819.17
402,Brother,Clothing,2767.91
403,Here,Clothing,3979.54
404,Less,Clothing,1270.94
405,Phone,Clothing,2473.72
406,Phone,Home,4816.88
407,Book,Sports,4172.91
408,Laptop,Sports,2339.77
409,Book,Home,615.96
410,Book,Sports,1596.01
411,Response,Clothing,4460.45
412,Thus,Clothing,1855.31
413,Laptop,Home,2390.78
414,Physical,Clothing,1366.71
415,Phone,Sports,2879.81
416,Book,Sports,3630.34
417,Laptop,Clothing,412.95
418,Phone,Home,3453.69
419,Book,Sports,2675.48
420,Laptop,Clothing,2915.05
421,Laptop,Clothing,1788.12
422,Feel,Sports,1410.77
423,Phone,Electronics,304.53
424,Rule,Home,1255.1
425,Large,Electronics,2702.22
426,Laptop,Home,3628.0
427,Phone,Sports,2123.45
428,Wonder,Sports,2806.8
429,Book,Home,2554.64
430,Book,Books,920.71
431,Laptop,Books,441.73
432,Laptop,Clothing,4093.22
433,Phone,Electronics,4655.15
434,Laptop,Electronics,4845.41
435,Book,Sports,3549.38
436,Book,Home,12.73
437,Book,Books,348.33
438,Phone,Home,784.55
439,Book,Sports,3649.84
440,Laptop,Sports,3827.04
441,Laptop,Electronics,4444.32
442,Laptop,Home,3786.85
443,Book,Sports,1819.21
444,Laptop,Clothing,4726.36
445,Book,Home,510.46
446,Phone,Clothing,2972.38
447,Phone,Sports,4233.46
448,Here,Electronics,351.57
449,Laptop,Electronics,2914.69
450,Laptop,Home,844.05
451,Nation,Books,1345.37
452,Cultural,Books,4227.81
453,Growth,Electronics,1358.36
454,Phone,Clothing,2472.5
455,Book,Clothing,2622.72
456,Phone,Books,291.45
457,Meet,Electronics,431.23
458,Book,Home,1348.83
459,Phone,Clothing,3166.86
460,Book,Books,2116.45
461,Laptop,Electronics,1566.56
462,Phone,Books,215.67
463,Book,Electronics,2870.01
464,Book,Books,2440.89
465,Phone,Electronics,2868.33
466,Phone,Home,3945.66
467,Phone,Electronics,1925.35
468,Laptop,Books,224.12
469,Phone,Sports,2797.66
470,Phone,Books,2981.48
471,Big,Sports,3432.34
472,Book,Books,1177.19
473,Laptop,Books,2068.9
474,Phone,Sports,3256.7
475,Laptop,Sports,1723.41
476,Phone,Home,508.85
477,Phone,Books,434.27
478,Phone,Home,772.19
479,Book,Sports,2033.37
480,Hospital,Sports,1919.92
481,Phone,Sports,4892.17
482,Success,Books,2057.13
483,Understand,Electronics,1864.48
484,Laptop,Clothing,4222.09
485,Phone,Sports,2928.58
486,Instead,Home,1805.66
487,Book,Clothing,497.2
488,Phone,Sports,4037.71
489,Phone,Sports,2109.57
490,Laptop,Books,3008.31
491,Laptop,Home,1348.03
492,On,Clothing,4414.33
493,Huge,Clothing,726.48
494,Laptop,Electronics,414.42
495,Phone,Home,3056.41
496,Book,Sports,410.92
497,Claim,Electronics,2071.8
498,Book,Books,3459.47
499,Laptop,Clothing,2472.51
500,Phone,Clothing,2962.07
